tweet_id,author_id,incoming_text,brand,intent_hint,in_response_to_tweet_id,historical_resolution
2398288,219623,Quando @120540 ti dice che il tuo pacco è in ritardo ma arriva giusto giusto il giorno che era prevista la consegna cioè oggi... poteva anche arrivare domani ma oggi ancora meglio https://t.co/aslilzkY7R,AmazonHelp,,,@219623 Abbiamo fatto di tutto per consegnare in tempo! 😜 ^AP https://t.co/0OhNyGOUNB
2371364,424877,"Oye @116875 @AmazonHelp que onda con tu servicio, tu asistente del chat me dejó tirado sin darme una solución sólo abandono la conversación que puedo hacer",AmazonHelp,,,"@424877 Hola, Arturo. Lamento lo ocurrido. Sin compartir información de tu cuenta, ¿podrías darnos más detalles sobre tu problema? ^CR"
1005185,357912,だから！Amazonさん！箱が！箱が！でかいんだよおおおおお！w https://t.co/OuEgmW6ilx,AmazonHelp,,,@357912 リプライ失礼いたします。梱包について適切ではないとお感じになった場合には、以下のURLから梱包へのご意見をお寄せください。いただいたご意見は、梱包についてのサービス向上のご参考にさせていただいております。https://t.co/DjuLz3GskQ YM
1708616,204354,@AmazonHelp 検討します！,AmazonHelp,,1708617,@204354 (o^-’)b ｸﾞｯ! TY
1461518,459211,@AmazonHelp It was shipped by Amazon,AmazonHelp,,1461520,@459211 Please let us look into this further. Use this link so that we may do so:  https://t.co/JzP7hlA23B ^DO
311037,190282,uhhh i just got an amazon package and it smells like the delivery person was smoking in the van all day...,AmazonHelp,,,@190282 I'm really sorry to hear this! Who was the carrier for this shipment: https://t.co/q4LAMZ3tbE? ^BV
425176,216160,"@AmazonHelp No, it was meant to be delivered today but it wasn’t. I have had confirmation that it’s been dispatched this evening though.",AmazonHelp,,425174,"@216160 I do apologize for the delay, keep us posted on the progress of the delivery now that it has been dispatched. ^CH"
2176382,637987,Gutted to find @amazonhelp @126705 have not delivered my copy of Nigel Slater's new book but taken back to depot in spite of safe place,AmazonHelp,,,@637987 I'm sorry for the trouble with the delivery of your book. We'd like to review your options here: https://t.co/JzP7hlA23B ^RA
1427393,451575,"@AmazonHelp Order date
29-Oct-2017
Order #
407-0026486-1183576
Order total
   1,199.00 (1 item)",AmazonHelp,,1427392,"@451575 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA"
183382,159123,"@AmazonHelp Paket steckt so fest im Briefkasten, dass ich es nicht rausbekomme (und es sicher kaputt ist).Keine Kontanktdaten zum Versender.",AmazonHelp,,,@159123 Melde dich bitte mal bei unserem Kundenservice: https://t.co/ohyvGrpvrY Dieser prüft das gerne mal. ^SK
1658923,506135,@AmazonHelp Should have been informed of this when I requested for redirection. Wouldn't have redirected otherwise,AmazonHelp,,1658922,@506135 Sorry for the Inaccurate info. Request to wait till 24-48 hours for the delivery of your product. Appreciate your patience.^HS
530750,242928,"@AmazonHelp Oui tout à fait, il ne peuvent apparemment rien faire. @120534  m'annonçait une livraison ce jour, puis au final non. Où est ma commande la question est simple ?",AmazonHelp,,530749,@242928 Je vous invite à patienter jusqu'à 19h Aujourd'hui. En cas de non-livraison n'hésitez pas à le signaler à notre SAV. ^FT
1565897,483376,@AmazonHelp It says today but maybe late because it went to the wrong depot,AmazonHelp,,1565896,@483376 Let us know when it arrives! ^DA
1390677,443478,"@AmazonHelp No, no tengo ninguna forma de contactar, sólo el seguimiento que viene de Amazon",AmazonHelp,,1390676,@443478 Puedes encontrar el contacto de ellos a través de este enlace: https://t.co/meqnr4QIaC . ^MB
1953639,485649,"@AmazonHelp 
Dear team, I have recharged my Jio number on 9th Nov having cashback of Rs 99 but I have received cash back of only Rs 20.
I have confirmed through customer care before recharge and they have committed for cashback of Rs 99.",AmazonHelp,,,"@485649 Sorry to hear that, Jitesh. Please drop in your details here: https://t.co/beaaDm0muc and we'll check this out for you. ^NK"
598001,261766,"@AmazonHelp That link just goes to like my profile home page. Regardless, already have a case open with USPS and had a conversation with your help. Eitherway, not the first time with that service, you guys should just expedite the inevitable end to end supply chain you'll come out with",AmazonHelp,,598000,"@261766 Please let us know the outcome of your investigation with USPS. This is the link we intended to provide, previously: https://t.co/RtkJEOJLJo ^ST"
1673657,509282,@AmazonHelp just had the worst experience ever with Amazon chat and phone support! HELP!,AmazonHelp,,,"@509282 Without providing account sensitive info, can you please elaborate on your experience? ^NC"
2031075,600579,@115821 y’all DM me!,AmazonHelp,,,"@600579 We'd be happy to DM, please feel free to reach out using the button below! ^JR https://t.co/1XyLaGkcaN"
89175,135288,Hey @116316 regelt das mal mit @124285 - die haben schon wieder(!!) meine Prime Lieferung verkackt https://t.co/kgKRzOE0pW,AmazonHelp,,,"@135288 Hi Sandra, welches Lieferdatum wurde dir denn in der Bestellbestätigung genannt? Liebe Grüße ^TA"
1100491,379641,Come on Amazon... Where is my TV!,AmazonHelp,,,@379641 Have we missed the delivery date for this TV you ordered? What is the current tracking status showing when you review your order details: https://t.co/aaDyEz1VgE? ^WM
1667172,507813,Just 15 minutes back received stone instead of monitor. @115850 order #404-8230773-5198704 #SHOCKED,AmazonHelp,,,"@507813 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.3/3 ^PJ"
701367,287427,@AmazonHelp I have 2 charges from amazon digital downloads on my dutch credit card but not used this card to download anything via amazon. Could you help me to figure this out?,AmazonHelp,,,"@287427 I am sorry you have a charge you are unfamiliar with! Without divulging any personal details, what is the description shown next to the payment? ^DJ"
693827,285432,@115850 When I Get My Refund Email id - __email__,AmazonHelp,,5210,"@285432 I'd like to have a closer look at the refund issue. Please share your details in this link here: https://t.co/GIJyeYqKE0 and I'll reach out. Please don't provide your account details, we consider it to be personal information. Our page is visible to the public. ^KA"
260410,177964,@AmazonHelp No idea who your carrier is. Its your carrier that should never be used again!!!,AmazonHelp,,260409,@177964 I'm really sorry for the experience you've had! Let us look into this for you. Fill info in here: https://t.co/SQDzyskXfj ^AH
1561129,482291,@115821 was supposed to arrive on Thursday. Going to see my friend’s baby gaughter today - what am I supposed to do? Unacceptable,AmazonHelp,,1561133,@482291 Sorry to hear. Can you contact us here: https://t.co/JzP7hlA23B. ^MC
2813488,784460,"@115821 I'm glad I spent my entire day waiting for a package to ""arrive before 8pm"" Sunday shipping is working out really well. 15 minutes on the clock let's see what happens. #1stworldproblems",AmazonHelp,,,"@784460 I'm sorry you haven't received your order yet, Logan. Does your tracking show it's out for delivery? You can often get more detail on the carrier's site. To determine tracking and carrier, you can check Your Orders: https://t.co/Otv9S9CROs ^AM"
1286343,420871,"@AmazonHelp Non je vous remercie, j'espère simplement que la date de livraison d'une précommande effectuée il y a longtemps sera respectée.",AmazonHelp,,1286344,"@420871 Rassurez-vous, nous resterons à votre entière disposition en cas de besoin. ^MA"
294246,185733,@AmazonHelp What do i have to revert? You guys have asked for 24-48 hours time again. No solution in sight. When will this harassment end?,AmazonHelp,,294245,"@185733 Hence, for any update, please revert our email and we'll get back to you. [2/2] ^HA"
1043724,366798,"@AmazonHelp I have reported many number of times but you just give same reply everytime ""Please be patient, your product will be delivered""",AmazonHelp,,1043726,@366798 We’ll look into it.  2/2 ^SB
832681,318320,@AmazonHelp Gracias!!,AmazonHelp,,832680,"@318320 Con mucho gusto, José Enrique. ^VM"
383279,182810,@AmazonHelp Please read the series of tweets and note. There has been no follow up,AmazonHelp,,383277,@182810 Apologies for the stretch. Please respond to the email sent by our team and we'll get back to you soon.^SU
114345,141417,@AmazonHelp Are there any issues with prime delivery in the uk as everything has no prime next day delivery,AmazonHelp,,,@141417 We aim to deliver by the dates provided during checkout. Sorry for any inconvenience. ^EZ
425373,216200,"@118919 
Tracking#
511343690655
Worst service charging for shipping charges and product yet not delivered",AmazonHelp,,,"@216200 Please don't provide your order details,we consider it tobe personal information.Our page is visible tothe public.^SU(3/3)"
1038498,293481,"@AmazonHelp Just a quick question, what date will the Xbox One X's ship?",AmazonHelp,,,"@293481 Once a date is available, you'll receive an e-mail and the order will update. We don't have further information. ^BH"
1421929,450488,"@AmazonHelp The lady I've just spoken to has told me it'll definitely be delivered tomorrow, and to contact you if anything is wrong",AmazonHelp,,1421928,"@450488 Thanks for confirming, please keep us posted. ^JJ"
1655058,505112,@AmazonHelp @120533 ce n'est pas mon colis mais celui de mon voisin. Mais je me suis déjà fait voler et ouvrir un colis....c est normal? https://t.co/23GVmn9AAH,AmazonHelp,,,"@505112 Bonjour, dessolée d'apprendre cela :/ de quel transporteur s'agit-il s'il vous plaît ? ^SN"
2733941,766286,@AmazonHelp Mais merci quand même de votre intérêt à mon impatience. 😉👍,AmazonHelp,,2733939,"@766286 Je vous en prie, très bonne journée. ^ASZ"
2317797,671966,割と長い期間Amazonのプライム会員だけど、本の読み放題あるの今知った。,AmazonHelp,,,@671966 Amazonプライムをご利用いただき、ありがとうございます。様々な特典がございますので、ぜひご活用ください！ https://t.co/k5lbncHlKO EK
1850444,553968,J'ai du mal à comprendre le lien entre la promo de My Little Pony and Amazon Prime Now 🤔Suis-je déjà vieux ? https://t.co/POqCC5yokT,AmazonHelp,,,"@553968 Bonjour, cela fait référence aux articles ""Prime Now"" présentés à l'occasion de la sortie du film. ^SA"
273629,181372,@AmazonHelp @115850  thanks for your support . I got a best deal  much better than flipkart which they cancelled priduct for no reason https://t.co/2pQGpMgxA1,AmazonHelp,,,"@181372 Hi, glad you grabbed the deal. Many more deals &amp; offers coming up. Stay tuned and Happy shopping! 😉 ^EM"
50785,127396,@AmazonHelp Livraison prévue entre le 7 novembre et le 8 novembre 😭,AmazonHelp,,50784,"@127396 Votre colis doit être livré alors avant le 8 Novembre, je vous prie de patienter. ^MA"
2462179,704887,@AmazonHelp  yes,AmazonHelp,,2462177,@704887 I'm sorry about the stretch. You may respond to the email correspondence sent by us. We'll get back with an update. ^SB
1617972,481487,@AmazonHelp Its an account issue plz arrange a call back https://t.co/LlJ6pYNvt0,AmazonHelp,,1617971,@481487 Apparently we can't arrange a call as we won't be able to access your account directly from Twitter. (1/2) ^AS
